Pc,Pm,N,T,best,worst,avg
0.6,0.01,50,200,"[13413675, 13381516, 13490946, 13388585, 13539930]","[-119035, 1387965, 1120044, -1370142, -1715565]","[[10869001.22, 11904157.96, 11429446.34, 12053035.14, 11998091.96, 12092525.54, 11459328.64, 11782525.26, 11983832.64, 12250622.3, 12330305.04, 12273693.1, 11988483.38, 12048042.24, 12574277.44, 12704313.86, 12861753.74, 12675292.92, 12933506.98, 12936196.46, 12746791.68, 12964529.74, 12954588.94, 12901083.84, 13123930.52, 12883567.68, 12989192.68, 12814022.16, 12858524.44, 12827515.84, 13032335.5, 12957079.12, 13063493.06, 12997444.58, 12909950.0, 13032755.5, 13201198.76, 13135504.28, 13001408.72, 12922054.14, 12664748.9, 12947492.68, 12931245.26, 12919966.86, 13035382.2, 12887272.96, 13081158.08, 12895009.48, 12879133.44, 13157063.58, 12903338.42, 12922796.56, 13019208.82, 13090370.86, 12918598.12, 13074910.38, 12977895.56, 13205184.88, 12997195.44, 12901193.34, 12860665.2, 12953788.26, 13014301.98, 13162597.4, 13150502.2, 13094375.92, 12995758.3, 13065876.06, 12658111.94, 12917397.5, 13097106.94, 13268137.58, 13031042.42, 13120378.3, 12979981.92, 12746643.66, 13075547.52, 13093351.24, 13107718.86, 13062679.4, 12956326.5, 12912554.4, 12981440.06, 12853473.98, 12752951.4, 12939931.56, 13038626.6, 12849857.06, 12784999.14, 13104083.12, 13079964.34, 12991254.8, 13123772.02, 13172517.58, 13143066.44, 13226865.72, 13146812.04, 13118494.22, 13095778.7, 13002051.9, 13177880.08, 12956785.46, 12713472.48, 12808902.52, 13052656.52, 12915965.1, 13059863.16, 12935179.54, 13047274.32, 12991604.2, 12911837.62, 13097010.4, 13021676.56, 12818206.86, 12861181.8, 13075400.22, 13125949.58, 13142001.72, 12898879.36, 13029437.4, 12979057.64, 13155170.58, 12979669.44, 13083200.18, 13075314.06, 12986845.44, 13137428.2, 12937390.3, 13257228.46, 12903962.32, 12822730.2, 12864679.26, 12890570.14, 13064070.36, 12991676.76, 13095929.62, 13119280.4, 13022106.42, 13135553.16, 13126796.94, 13023950.02, 12967547.36, 13123809.58, 13022390.16, 12946798.36, 12948028.22, 13047861.5, 13005578.06, 12872567.96, 12804709.28, 13164284.26, 13176798.52, 12899627.34, 12847019.58, 12887829.54, 13123483.32, 12970410.04, 13187601.84, 13136013.06, 12864420.8, 12869950.6, 12854951.18, 12907840.6, 12929633.06, 12969828.96, 13034753.5, 12797457.38, 13145806.06, 13129925.04, 13158427.8, 12864584.02, 13044135.58, 13059164.54, 12957806.94, 12878668.26, 12962532.26, 13042454.1, 12916098.08, 12900772.24, 13120840.44, 13013042.34, 12975607.0, 13035536.5, 13084966.22, 12960313.1, 12802180.96, 13090212.72, 12997948.98, 13145725.28, 12932612.96, 13064079.68, 12802023.84, 12908323.94, 13169869.72, 13040192.92, 12912084.56, 13003919.16, 13143381.96, 12973141.32, 13101183.08], [10986544.46, 11338713.44, 11372614.44, 11019013.54, 11105738.54, 11438418.86, 11294813.34, 11668591.78, 11734711.36, 11741719.12, 11754465.84, 11960396.1, 11992180.28, 11956502.46, 11837825.92, 11841668.06, 11638494.26, 12313541.12, 12099961.08, 12387282.26, 12330355.5, 12342266.2, 12426723.42, 12439578.42, 12133541.76, 12318466.9, 12446711.76, 12382288.84, 12204826.92, 12421598.74, 12426509.54, 12451577.44, 12530599.98, 12563844.14, 12518481.02, 12675611.06, 12802320.8, 12747010.4, 12887934.98, 12581019.52, 12685873.34, 12680884.78, 12960694.1, 13188885.82, 12805328.42, 12716382.26, 13004301.96, 13010566.8, 13093384.66, 12969408.42, 12891656.56, 12962797.82, 13030557.82, 12931842.28, 12914047.94, 12799613.56, 13188508.68, 13210299.76, 13012590.04, 12802271.2, 13065697.46, 12775439.36, 12990841.48, 13027587.38, 13142856.62, 13138115.54, 13038536.12, 13067195.54, 13044404.62, 13083716.26, 12948149.7, 13005837.42, 12985349.58, 12782388.04, 12753785.34, 13052214.22, 13045257.88, 13148819.14, 13004756.22, 12873407.12, 13038362.98, 12896659.86, 12795852.88, 12897388.5, 12984146.24, 13102974.36, 12788652.88, 12869513.82, 12641556.62, 13105315.22, 12708948.86, 13021446.54, 13048200.9, 13084411.26, 13066581.7, 12992394.08, 13189942.8, 12924779.68, 13100900.08, 13005184.68, 12893795.98, 12885443.38, 13048726.98, 13253241.52, 13153321.4, 13003627.04, 12977346.94, 12838054.52, 13088316.76, 12923982.46, 13012054.3, 12966623.86, 12996425.28, 13010389.88, 12993165.9, 12932354.28, 12969619.68, 12958769.8, 12745131.48, 12773271.08, 12865926.28, 13080364.7, 13104845.58, 13194161.18, 13220866.58, 12907684.4, 13292786.62, 12907021.5, 12715808.82, 13081630.4, 12945867.04, 12882802.9, 13030847.22, 12896888.62, 13017083.56, 12935852.46, 13018383.92, 13024699.2, 12889422.76, 12812643.36, 13074029.98, 12998774.42, 12903012.3, 13073883.34, 12906772.12, 12902903.4, 12956605.86, 12925106.74, 12993317.82, 12879947.48, 12985223.14, 12998335.66, 13138498.24, 13198616.58, 13214550.24, 12961877.42, 12879532.1, 12851474.92, 12885143.38, 13034229.26, 12818465.88, 12988750.46, 12952615.96, 13038313.58, 12774790.54, 12947368.88, 12898817.44, 12936235.66, 13116221.36, 12989498.88, 12958335.38, 13177419.2, 13137630.02, 13065306.94, 13125585.56, 12967007.88, 12990498.12, 13008980.26, 12926225.64, 13006720.38, 13211639.9, 12642544.0, 12919365.52, 12976733.78, 13018218.38, 12845892.5, 12651311.8, 13058077.1, 13019341.98, 13123898.24, 12930733.02, 12984958.26, 13068327.78, 13132756.2, 12967027.7, 13094669.86, 12970691.9, 12806242.86, 12884252.22, 12653459.32], [10846629.18, 11310387.36, 11894313.24, 12085859.76, 12000799.92, 12229229.42, 12564677.74, 12521740.92, 11990710.4, 12053144.48, 12273087.34, 12050661.08, 12244223.08, 12287619.26, 12368383.14, 12454473.06, 12576234.74, 12347071.22, 12542962.1, 12633804.58, 12405326.9, 12537671.86, 12387432.5, 12517769.06, 12754637.26, 12952879.4, 12943837.84, 12898856.04, 12909420.46, 12728653.36, 12685918.66, 13056362.2, 13136595.4, 13083810.2, 13097712.18, 13008902.72, 12905009.5, 13026960.96, 13117117.04, 12946210.22, 13095243.66, 13095648.28, 13132023.24, 13023576.52, 13111087.12, 13121216.74, 13341014.22, 13010603.22, 12962586.94, 12985762.64, 12908424.34, 13035512.96, 13019965.92, 13127875.14, 13057259.34, 12983016.1, 12850430.92, 12986465.44, 12980038.08, 13170870.78, 12952049.94, 13020520.38, 13241619.32, 13032348.16, 13176253.26, 12998912.52, 13105363.24, 13184261.8, 13120250.96, 12921191.02, 13046584.74, 13076995.72, 12919184.94, 13116122.88, 13163623.68, 13099269.52, 13086080.82, 13139715.36, 12941576.86, 13329530.8, 12968343.16, 13165484.64, 13024104.86, 13192921.64, 13060204.28, 13164088.28, 13034487.64, 13135416.88, 12996256.74, 13181364.08, 13034886.14, 13077581.2, 13167861.2, 13066916.52, 13207504.48, 13218053.64, 13198637.66, 13040911.18, 13039655.46, 12860557.54, 13050917.3, 13218879.86, 13035756.3, 13159996.38, 13002331.44, 13010542.48, 12774514.22, 13151315.2, 13131526.02, 13233006.58, 13033219.4, 13202203.48, 13090000.06, 13114030.14, 12928273.78, 13120134.14, 13124867.7, 12957923.38, 13064628.18, 13121409.54, 13011960.24, 13058150.06, 13156817.52, 13140777.28, 12992124.42, 13183260.46, 13078370.84, 13140519.88, 13065798.66, 12841168.66, 12850091.84, 13096879.16, 13307144.62, 13128621.7, 12967583.12, 12800885.32, 13097312.94, 13118402.36, 13068561.46, 13061001.8, 13215333.28, 13251468.16, 12902136.48, 12949264.3, 13110785.72, 13089456.46, 13048457.12, 12946245.5, 12962787.06, 13097680.54, 13043932.48, 13164121.54, 13232744.64, 13271381.84, 12858265.38, 12848638.22, 13157864.46, 12967309.52, 12989016.2, 12923234.72, 13089151.86, 13036303.52, 13009826.82, 13206044.5, 13212042.46, 13259679.3, 13093069.12, 13158511.08, 12971710.14, 13070716.8, 13161895.42, 13055138.4, 12990992.02, 13128625.44, 13057569.32, 13050623.14, 12936738.44, 12922593.24, 13060843.7, 13137002.44, 13196793.04, 13040041.12, 12933029.18, 13031004.38, 13114566.06, 13119042.8, 13136973.04, 13184673.86, 13126026.68, 13180043.36, 13080357.52, 13243829.3, 13007534.02, 13086653.14, 13012801.8, 12894341.44, 13046491.64, 13027196.74, 13176045.0, 13099372.82], [10551666.4, 11013421.06, 11583735.78, 12039162.9, 11812348.08, 11805495.16, 11858544.8, 11742819.04, 11611835.72, 11890953.7, 11729892.66, 11493846.08, 12106950.46, 12033637.28, 11610583.88, 12063456.44, 12206986.08, 12258700.82, 12032130.36, 12204811.3, 12449601.1, 12254737.56, 12337424.16, 12405170.76, 12444220.34, 12320378.76, 12506960.88, 12588616.2, 12620645.76, 12363277.4, 12484183.34, 12630976.06, 12619625.06, 12675384.66, 12954701.18, 12933901.6, 12779615.78, 12667017.48, 12792307.88, 12907394.88, 12862653.02, 12978447.38, 12921105.06, 12805448.94, 12519888.44, 12733098.4, 12860554.82, 12862723.12, 12884291.68, 12682959.02, 12895093.44, 12904471.88, 12991796.48, 13016871.9, 13139197.94, 12803946.14, 12777704.68, 12958312.24, 12938860.76, 13064259.5, 12886229.7, 12940431.82, 12780047.66, 12847173.92, 12930390.18, 12971117.2, 13020048.46, 12888027.46, 12822492.18, 12940200.64, 12809973.18, 12906324.12, 12872474.62, 12795412.7, 12949380.1, 12657606.7, 12791943.8, 12956347.72, 12983113.06, 13038312.22, 13115042.84, 13126991.06, 13025426.44, 12772723.48, 12781190.98, 12927700.6, 12878402.8, 12565758.4, 12797125.48, 12964599.14, 12968889.16, 13085296.56, 12887363.5, 12823162.48, 12994392.86, 12821912.72, 12953808.52, 12971049.96, 12965496.24, 13134581.56, 12981781.94, 12936016.62, 12946745.78, 13056148.68, 12951185.34, 13022414.16, 12647673.88, 12820472.86, 12909311.84, 12933199.46, 13184988.38, 12959222.16, 13041021.42, 12967370.22, 12878252.4, 12977707.66, 13027552.82, 12871493.48, 12844955.86, 12990813.66, 13168753.42, 13086878.74, 13092315.58, 13078796.2, 12957990.04, 12845444.64, 12817645.12, 12845148.78, 12900340.46, 13036618.46, 13120165.58, 13075012.32, 13134013.04, 12944212.96, 13049004.26, 13190667.22, 13101133.8, 13014392.88, 13051874.96, 13041593.4, 12858214.28, 13081550.82, 12980390.96, 13004231.86, 13057605.48, 12893041.34, 13033057.1, 13035134.78, 12945408.44, 12879924.08, 13164740.56, 13097446.26, 12908448.12, 12867140.28, 12869603.7, 13144354.24, 13035964.76, 12963577.68, 12913040.64, 12813285.32, 12833926.42, 12796235.72, 12896359.42, 13108092.86, 13156599.24, 12963603.42, 12874757.74, 12795298.62, 12879961.64, 13025701.0, 13118037.76, 13044571.7, 12878792.44, 12969885.86, 13175822.58, 12947446.4, 12889266.28, 13084867.64, 13004742.64, 13110147.54, 12953782.28, 13063395.26, 13151236.06, 13045497.06, 13139271.54, 13147798.92, 12956772.94, 12878241.26, 13032928.16, 12969439.42, 12851160.1, 12912052.28, 12793985.0, 12755214.54, 13028645.96, 12856257.16, 13126836.46, 12937146.56, 12801810.06, 12970061.68], [10471395.42, 11028730.52, 11511073.56, 11650898.84, 11084318.64, 11502236.9, 11812832.16, 12470930.86, 12147328.54, 12061545.26, 12472652.56, 12500051.54, 12509493.74, 12638971.88, 12584003.7, 12673524.32, 12754427.0, 12919736.48, 13094118.86, 13124606.72, 13086731.58, 13135066.2, 13086081.0, 13119732.04, 13088536.68, 13309670.2, 13212716.84, 13221632.82, 13010023.74, 13094984.2, 12874758.76, 13217518.34, 13160105.22, 13278590.8, 13087861.8, 12914161.94, 13166984.88, 13191729.7, 13115502.48, 13137995.8, 13182991.04, 13063787.24, 13132956.74, 13259325.06, 13041148.52, 12920333.72, 13137728.12, 13018987.42, 12992712.14, 13119378.52, 13353223.44, 13272011.52, 13249740.32, 13173817.96, 13111382.96, 12916550.7, 13077678.6, 13217492.74, 13161713.82, 13167742.42, 13251415.8, 13243779.98, 13042694.1, 13112550.16, 13106372.38, 12926712.54, 13101762.7, 13023474.2, 13101194.5, 13164623.54, 13010683.96, 13022035.0, 13247866.62, 13202273.86, 13124106.46, 13262616.48, 13352230.66, 13217383.48, 13027470.16, 13265712.6, 13281208.06, 13142769.6, 13074580.34, 13063251.2, 13110293.48, 13015467.32, 13153641.56, 13286703.04, 13290903.7, 13232449.22, 13056396.76, 13081885.0, 13082964.3, 13321694.24, 12874586.36, 13077122.6, 13121420.06, 12944897.82, 13160001.68, 13185759.46, 13049663.44, 13042526.04, 13109275.44, 13069025.02, 12983932.28, 12996939.78, 13173749.86, 13173706.94, 13144664.18, 13252694.88, 13054980.56, 13198236.9, 13248360.96, 13349340.74, 12947660.56, 13027023.08, 12954612.06, 13030743.1, 12995488.52, 13008318.78, 12937191.16, 13213447.44, 12943414.14, 13175832.24, 13407560.42, 13203938.16, 13264851.86, 13083909.48, 13036671.38, 12968775.9, 13093953.4, 12958311.22, 13154878.14, 13237761.72, 13161031.48, 13318869.84, 13163574.52, 13405337.52, 13297385.0, 13109826.98, 13167090.7, 13226149.24, 13179987.38, 13202704.44, 13109436.78, 13203596.86, 13269915.28, 13169849.56, 13112795.86, 13278642.5, 13190086.98, 13188509.44, 13016193.08, 13312176.36, 13189351.74, 13187187.84, 13170742.44, 13142336.82, 13193345.98, 13049462.04, 12817749.66, 12912979.84, 13016772.8, 13316810.04, 13221243.74, 13003670.3, 13157455.1, 13075986.28, 13124099.92, 12965554.54, 13159738.78, 13172536.78, 12979913.98, 12897524.48, 12986144.4, 13124470.4, 13244058.98, 13077599.52, 13066402.96, 13049926.24, 12885191.68, 12958375.06, 13145667.68, 12999679.96, 13131275.18, 13181774.7, 13158446.48, 12933120.26, 12904349.12, 13054133.7, 13065487.52, 13104709.78, 12956281.16, 12976480.06, 13181628.0, 12851602.24, 12997263.2, 13235700.72, 13075077.58, 13091530.46]]"
